author,date,exam,file-name,file-path,file-type,last_updated,status,subject,type,url,year
AbhiHub,,CAE1,ICDE_CAE1_2023 (2),Documents/AbhiHub/Papers/ICDE_CAE1_2023 (2).jpg,jpg,2025-08-13T23:54:43.667834,True,ICDE,Papers,,2023 (2)
AbhiHub,,CAE1,ICDE_CAE1_2023,Documents/AbhiHub/Papers/ICDE_CAE1_2023.jpg,jpg,2025-08-13T23:54:43.667883,True,ICDE,Papers,,2023
AbhiHub,,CAE2,ICDE_CAE2_2023,Documents/AbhiHub/Papers/ICDE_CAE2_2023.jpg,jpg,2025-08-13T23:54:43.667907,True,ICDE,Papers,,2023
AbhiHub,,ESE,ICDE_ESE_2023,Documents/AbhiHub/Papers/ICDE_ESE_2023.jpg,jpg,2025-08-13T23:54:43.667930,True,ICDE,Papers,,2023
AbhiHub,,CAE1,IDDC_CAE1_2022-23,Documents/AbhiHub/Papers/IDDC_CAE1_2022-23.jpg,jpg,2025-08-13T23:54:43.667945,True,IDDC,Papers,,2022-23
AbhiHub,,CAE2,IDDC_CAE2_2022-23,Documents/AbhiHub/Papers/IDDC_CAE2_2022-23.jpg,jpg,2025-08-13T23:54:43.667963,True,IDDC,Papers,,2022-23
AbhiHub,,ESE,IDDC_ESE_2023,Documents/AbhiHub/Papers/IDDC_ESE_2023.jpg,jpg,2025-08-13T23:54:43.667981,True,IDDC,Papers,,2023
AbhiHub,,CAE1,LA&S_CAE1_2022-23,Documents/AbhiHub/Papers/LA&S_CAE1_2022-23.jpg,jpg,2025-08-13T23:54:43.668001,True,LA&S,Papers,,2022-23
AbhiHub,,CAE2,LA&S_CAE2_2022-23,Documents/AbhiHub/Papers/LA&S_CAE2_2022-23.jpg,jpg,2025-08-13T23:54:43.668019,True,LA&S,Papers,,2022-23
AbhiHub,,ESE,LA&S_ESE_2022,Documents/AbhiHub/Papers/LA&S_ESE_2022.jpg,jpg,2025-08-13T23:54:43.668038,True,LA&S,Papers,,2022
AbhiHub,,ESE,LA&S_ESE_2022_b,Documents/AbhiHub/Papers/LA&S_ESE_2022_b.jpg,jpg,2025-08-13T23:54:43.668058,True,LA&S,Papers,,2022
AbhiHub,,CAE1,M&DC_CAE1_2022-23,Documents/AbhiHub/Papers/M&DC_CAE1_2022-23.jpg,jpg,2025-08-13T23:54:43.668078,True,M&DC,Papers,,2022-23
AbhiHub,,CAE2,M&DC_CAE2_2022-23,Documents/AbhiHub/Papers/M&DC_CAE2_2022-23.jpg,jpg,2025-08-13T23:54:43.668099,True,M&DC,Papers,,2022-23
AbhiHub,,ESE,M&DC_ESE_2022,Documents/AbhiHub/Papers/M&DC_ESE_2022.jpg,jpg,2025-08-13T23:54:43.668119,True,M&DC,Papers,,2022
AbhiHub,,CAE1,MDC_CAE1_2022-23,Documents/AbhiHub/Papers/MDC_CAE1_2022-23.jpg,jpg,2025-08-13T23:54:43.668138,True,MDC,Papers,,2022-23
AbhiHub,,CAE2,MDC_CAE2_2022-23,Documents/AbhiHub/Papers/MDC_CAE2_2022-23.jpg,jpg,2025-08-13T23:54:43.668157,True,MDC,Papers,,2022-23
AbhiHub,,ESE,MDC_ESE_2022 (2),Documents/AbhiHub/Papers/MDC_ESE_2022 (2).jpg,jpg,2025-08-13T23:54:43.668176,True,MDC,Papers,,2022 (2)
AbhiHub,,ESE,MDC_ESE_2022,Documents/AbhiHub/Papers/MDC_ESE_2022.jpg,jpg,2025-08-13T23:54:43.668196,True,MDC,Papers,,2022
AbhiHub,,CAE,MLA_CAE_1,Documents/AbhiHub/Papers/MLA_CAE_1.jpg,jpg,2025-08-13T23:54:43.668226,True,MLA,Papers,,1
AbhiHub,,CAE1,OS_CAE1_2023-2024,Documents/AbhiHub/Papers/OS_CAE1_2023-2024.jpg,jpg,2025-08-13T23:54:43.668248,True,OS,Papers,,2023-2024
AbhiHub,,ESE,OS_ESE_2023,Documents/AbhiHub/Papers/OS_ESE_2023.jpg,jpg,2025-08-13T23:54:43.668266,True,OS,Papers,,2023
AbhiHub,,ESE,PL&DUC_ESE_2022,Documents/AbhiHub/Papers/PL&DUC_ESE_2022.jpg,jpg,2025-08-13T23:54:43.668282,True,PL&DUC,Papers,,2022
AbhiHub,,ESE,PL&UDC_ESE_2022,Documents/AbhiHub/Papers/PL&UDC_ESE_2022.jpg,jpg,2025-08-13T23:54:43.668297,True,PL&UDC,Papers,,2022
AbhiHub,,ESE,SEPM_ESE_2023,Documents/AbhiHub/Papers/SEPM_ESE_2023.jpg,jpg,2025-08-13T23:54:43.668313,True,SEPM,Papers,,2023
AbhiHub,,CAE1,TNM_CAE1_2024,Documents/AbhiHub/Papers/TNM_CAE1_2024.jpg,jpg,2025-08-13T23:54:43.668331,True,TNM,Papers,,2024
AbhiHub,,CAE1,UIUX_CAE1_2024,Documents/AbhiHub/Papers/UIUX_CAE1_2024.jpg,jpg,2025-08-13T23:54:43.668357,True,UIUX,Papers,,2024
AbhiHub,,ESE,UIUX_ESE_2024,Documents/AbhiHub/Papers/UIUX_ESE_2024.jpg,jpg,2025-08-13T23:54:43.668375,True,UIUX,Papers,,2024
AbhiHub,,SYLLABUS,DV_SYLLABUS,Documents/AbhiHub/SYLLABUS/DV_SYLLABUS.pdf,pdf,2025-08-13T23:54:43.668392,True,DV,SYLLABUS,,
Abhijeet Shende,2025,,Practical 1-Writeup,Documents/Abhijeet Shende/Practical/2025/Data Visualization/Practical 1-Writeup.pdf,pdf,,,DV(Data Visualization),Practicals,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Practical/2025/Data%20Visualization/Practical%201-Writeup.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250722%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250722T060703Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=a6af8237739e87619d26a128a92d64004fec646597affcb87504b3d1de2d4f4eee24c77ed5a032e16438f9fb0a3a27c30ba6e1dd82319a1f78f1054e1effc94f3fc09f929397297835252de08bc3b0ba6521221e2c0e07254677aa482be66fbee95ea4d75904c840de71ae279c24fb857800dadebda0a5e795a31559dac208059178302a3155a5f906b43a08842f33fb530b665b1775a0c80b60345600b62aaf5c02ef3591237a4a5bfae856d641da6ef21c32813ae88f2dff924c3a1ae6e92b9b65eb72c977d874dfc7b0d790868517de87d35b283a74dbf28f434c82c7a5e98627be43720221c3da4bf0620ba6e3baa38e58f34f7d88e1f823200491437d8c,
Ujjwal Patle,2024,,UHV-U3,Documents/Ujjwal Patle/Notes/2024/UHV/UHV-U3.pdf,pdf,,,UHV,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Ujjwal%20Patle/Notes/2024/UHV/UHV-U3.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250507%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250507T075351Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=4298be2e3bb956fa89f89ef180ad98440f014a81cb3d475f4f38b9f6f8a899b61e77f789ac9551609cb102ed6d07b68df37bc129017b5e03c5c24646efc18705bd5491355f49364640402f8480a60ff18e2b65b91b01f95bae38d8b966f702c0a6041df0471a623da9f9afd488e8e17de1103909b0da2ba606d68b6b7b7993500aaa6809bb886d8af6864e0be433eb26b55c8de2c513c8ccad1b070ad7c20e831f8b16f72aa3827558cdcc519f53fcbfabb217e7be02efddec6f5b1a3db654428f724557fd7cb0ff7eefa56ef9e4e1ea4dc040c3330cd31ed7647fa8e8612be8e1d166d7b890c6c11daa262179e276dc2658e7e0d0dfc7139883da3686a9eca2,
Ujjwal Patle,2024,,UHV-U4,Documents/Ujjwal Patle/Notes/2024/UHV/UHV-U4.pdf,pdf,,,UHV,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Ujjwal%20Patle/Notes/2024/UHV/UHV-U4.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250507%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250507T075351Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=84afeb7ba33bd50a1bab2aaee1196cba4bb02afebf2d7bc4b7acb6eca16071315d7490345350c0ea8cf25fbafbe67621dd9fdf937c1936f8cde27769d680fd08a2e7b239b7951d06974fec2fe552b93ff7c94bd6657466d7180731128e772002bbcecc21478652af7c7238d5396ba5d51e71fe86bee6f894c078818b1c7cb9dd2a3cfeed7977d2a8ff00f0082a980b234d7f2b0f41b3b07521c1d204261cd4b288808bd5828496e4b2faa661ac3d7de2df04f9e0f2a1a0b960a41238cd697b0afc9f3c1ff2cb803a685beb80551e43adb2b85e58bf7fda818db1f761a2f1d86ed7f466a730359ac64793681fe88e11af7a36cd3e441d9963385ae0ecb8b975cd,
Ujjwal Patle,2024,,UHV-U5,Documents/Ujjwal Patle/Notes/2024/UHV/UHV-U5.pdf,pdf,,,UHV,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Ujjwal%20Patle/Notes/2024/UHV/UHV-U5.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250507%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250507T075351Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=3519bb04e3570919c9d7c1f8ba98ad89c58229ea39df9f50f62f20f166a69fd8dc401d9ca5c4ed558bf106230e6afc55e1a7dfec71762c344295e68d32ccc1e01fa08f196e342d857bd9bb075e5a09432b6749662949408fea6a88a4af3e9a9797bf5ed11f7ca39190082b9c020302032d6eed353d03cf793643b1f8ffd8ccb0f53ee3efbd9d52d667e2dd0472fe16c81eb01c05d4d333319384f8293aa6c1c332db17256841c30030949056c201196d677163173d5bafc01543845d2bec1d5fb6e3c4ddd27b91bc90d428b986620d0d50502d8bc2a69e3e21181dbf0ad6d8fad32440d4fd62f4bb89a6b699d371dc967c05c9a375cb4053a10a9d0154dcf902,
Abhijeet Shende,2025,,Cover-Letter,Documents/Abhijeet Shende/Notes/2025/HE/Cover-Letter.pdf,pdf,,,HE,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2025/HE/Cover-Letter.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250422%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250422T163531Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=12ae2ebf9ca169709a578ceab61adfdf59b383e3b2bbdb40ef9b36681f9da9f37401c949712f726eb4a307332c5fa60b1042354ad2e0a8a98eb52c340b10b3e403225b49b5959fb22621b7b5f6a40bb54ab536066f135eaef19113f5445131e2cda6107e8bfc327f447959d7ad70237bdd8575b62c7c9afe701eb65dd4527e203969a248dbe778d29f71a3e940c5c4ac453ee80197ec21a3f4ec5b7dc45102fc1978b5090105a4d0d3df3a752fdf0e04302bbc0f9944e5e88fe6e0d744fa518495b23228f41d7a9799207bcd50f3f4291f623672a7e40a5c6b5fff12693b639b10240e80a1e5188ea7f193e04b99ed09ecfec3f750e750f3045b8228ddb7edd8,
Abhijeet Shende,2025,,Interview-Preparedness,Documents/Abhijeet Shende/Notes/2025/HE/Interview-Preparedness.pdf,pdf,,,HE,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2025/HE/Interview-Preparedness.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250422%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250422T163531Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=6ef9020ece3c527e2580f0ce3e1e42e2b4e5729ecb5719d5b4d9bb8b0f8f2c1f20fa190a0a1b605e69ee5c62af35815e21a96061bc85c490ca93728ce47958f3bc41d12d12f0ec94413eca5f044276d6781b8504905abbc27b2af4891d11f09d6d3f47bb82aab07e08ff7d4e74ebea88990194c9eaa7abd1ae74537e12f067b7ad9668cc3197b720bae787c4e2e0b720511a402fa83403b833f44f8de8746926f2975eeb13c4238d5923f701aa0a1f361c3139489032edb220cec97d0ac62e509f0f750dc6621a07e92c9e2c47781f2377e1af6a2243b8842f1a657f693a9c3ef8ac98f9f48f0bb25320f4609bfad0f9d84649cf978d825ccca8c87133de3366,
Abhijeet Shende,2025,,Resume,Documents/Abhijeet Shende/Notes/2025/HE/Resume.pdf,pdf,,,HE,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2025/HE/Resume.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250422%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250422T163531Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=5ed31aad6d595538b919e825a6eec9699cc12e43c0b0e0613b877ac9130420899eaf89b905d6787d232957ed391f50e1edfb931940442b45d9d4e260413b61bfee408f229b952ce157d263d084e8df28337a5f9b50bebea628abe192dc9378c7c9adfa723bcf0d263dfbb3b6dd712b99930577c1b6aabc053f9080677699277cc365bcc2498f6d98539c1827c80ca523077c2772865de94a393af99465cded79db0ba39a53e35b157ab1333af370813c2b4b5687127e47e84f8eb148458377f75fcbe259115bed88898b1699b7a8c3529c547d42ed8d5a3d011ac078094abdc9b629f124f98a3fa5324dc20731f9c309cf2167896fdfda1ff7e9621cecdb80df,
Abhijeet Shende,2025,,Self-leadership,Documents/Abhijeet Shende/Notes/2025/HE/Self-leadership.pdf,pdf,,,HE,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2025/HE/Self-leadership.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250422%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250422T163531Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=0ae3565544401be7158fd64d6c2aefe8ca71276e8d4056708f536438f584cb4d752e8fdf32b78af8c73375b580061e24383e9ae25e38d6b81e7ed145db0175024e32d12106a36d2cbba49739e2c1d6447b2846b60a47b9b1cb858c09d5ad8fb746053d66c8109a3f7ad4bdc83040d15cd26fbf5061e7723c775cc27511d95587d0d4380d2349ed971865babe549a9aad3ae99c0cf17fa32ceb70d100b3e8109d48f8038570db90d8fd054606ebaaf6f5d69a98737139faf252f1ac773b4381ffa0aad6c4e5f3678fabb1ea775ac924f9424118992dffe0f68671970f8b243d596f4fbd3d4a3318095bcba4e54f9561003880118bb44e91baa30b123d6b53f189,
Abhijeet Shende,2025,,Social-Intellegence,Documents/Abhijeet Shende/Notes/2025/HE/Social-Intellegence.pdf,pdf,,,HE,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2025/HE/Social-Intellegence.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250422%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250422T163531Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=2f9ddc16fbc249e412c625d5d95305b95eb42933c637c5e8972be2bd4cf85b7c8394c01fad4518f7a877023e388b3eb7e893d4b2565c7781474c1738986d96f55f534d0d8135a20481a6df6b35c1e953d7266ec365d94ee217ce5608d9c61b17488fc9f09a18d73fc2fa06c17ba91a839e57f71fa7339dad8430bcb989a925aa61ef86dc52afa23fcf58e91c187f45c4689338c6a195bea18cc294d9081e6bc6ed7a5a6321eaa33cfe7dcb7441172448d1531f2b83100cb2ca667195916a970bb92de7b37223f9eec4bda0474a7aebd9c828948af2c25579ee18ff23bd6c3ac67c65d0651babe8f6e7d160b33026c2dd48cdc567a6d9e88cf2db3c55237953b4,
Abhijeet Shende,2025,,gd,Documents/Abhijeet Shende/Notes/2025/HE/gd.pdf,pdf,,,HE,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2025/HE/gd.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250422%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250422T163531Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=3c763e26f2c00524eea1336eb890a0203a378bf399790ec7f78ef599b1b9a3c4118bce4684bc9a114f29ddb5cd95161d00103d235034d77aff2869a6b40ba87cf4f19d86ae51b7d362dd9f7b3b697356cf6b2c7b5458e0757cddf7d1982c429ef14e917dc5284f7c33364bba3774cb6cf951fe8cbdf3617b64e7a2c03607458c69406dd36c78b1981c7c5f35e0e2c50d5a33e740d5524d7683493a599d43a639c551796942f23b6a50a1cab8ad880f894596bc8f4f0e988dabbaedfb84009f0a425d9c800bac1eede34d29eb5410ea456d0d70a7d2015eb609a023ead847520b67c8a63ee963572c6442a49f12189834ae32dd76d4172fc2f338a3bc842a0165,
Abhijeet Shende,2025,,interpersonal-skills,Documents/Abhijeet Shende/Notes/2025/HE/interpersonal-skills.pdf,pdf,,,HE,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2025/HE/interpersonal-skills.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250422%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250422T163531Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=a3898204f9e7180c9a23d7127f30e1486a1f60785bad7e0b3aae46ce3ed21981e00ce63515bf7d3cf78757dd12c03c50f2a7f616b222ce8b90c44e596372f08fdec2cfbe1dbfe65cebb008386e9cd2121f301d1ad3e1d9f599a294ae0263698d1a1c836e468d49d9bdab75302a3e66c5b74342e769d0c8fe1a614d2cfea1e01f344c94c2acdc4ba79dc5c1caf2fe681ff07efd2901fac0a797fddefdae32e7d093d2c514f0597515bd282ce1a878b053a85eb1fa25b323f338df40e66c5de68be78882f0f8f694ca9070a6b423bacbd8f1e9c118955d68b646e8243129ec4bfcb532430b8bb0c034f103d3c403e2f1c6d6f8db55ceacf7a73ea60822c6423f24,
Abhijeet Shende,2022,,MapReduce digram-U3,Documents/Abhijeet Shende/Other/2022/MapReduce digram/MapReduce digram-U3.jpg,jpg,,,MapReduce digram,Other,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Other/2022/MapReduce%20digram/MapReduce%20digram-U3.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250422%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250422T163531Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=4c440d77d5c52f51abe68f964b4f68570a549773d9003f3756057ef818c4b11c92d0d80675d66a6b2e48aa12d5c35337f1520c5e173fdbe019e18c2bfc5609ad4ca9d75b872d4b3d575f17a7ed9f7def2effecc21b3e6590acda0f669532c5d7740c1da1214f3f1bf7e8b9136e1350962e5cc665276cc858a4b5080ccdf8b24b93fb2071d9aec59d8a2fa87a5f839cbbd8c08fec4e9b6374594cdb74a6d36c83276ad12826a4f6115ad992137735b8d9acb73c1f9a4db751b7a353c701b3bf7a64a12cb0f2bfba7b3ca2c5ac9b5d283c020f6d320dadcb85a91ddfff6c02a67abac5fb171718fed7b9530e53627d3e8ca5ad146e2dad1b0d17d4d41a2e48d4eb,
MOHIT HATWAR,2025,,DAA-U1,Documents/MOHIT HATWAR/Notes/2025/DAA/DAA-U1.pdf,pdf,,,DAA,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/MOHIT%20HATWAR/Notes/2025/DAA/DAA-U1.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250422%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250422T163531Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=6eb00d64d9178b3002f93c26823c77a03223336f83ab8ca1e0f6c4543e086334b330a74c75a3cbc7faa28827d7dc2552b00df0f752d3b17cf9e0952137eff3ba91aebefca75c9bf811a6805648fb6dca9ef1f5e86e613c7b39609faacf0aeefd7d3ec030252183ec6c81cb9900da51419862f395d0a6e9bf7b0a5aac3811c8135c524b3a68ac2a8180add8fa7a84bd3e25b10b73256467dae5371da098daa7fdc32366f60fa2dc44a768f9ee4736622080ab93571cd068b0b9d848243507bceaea4598901757a83f8c5de1bbb17bdc6549dd34b63a42a8a92530b5d26bcc56faecf59362b4f60529a29c7483e18f2c2216765a7b5bd2d938aab0f2480b5b0d15,
MOHIT HATWAR,2025,,OE(Renewable Energy Resources)-U3,Documents/MOHIT HATWAR/Notes/2025/OE(Renewable Energy Resources)/OE(Renewable Energy Resources)-U3.pdf,pdf,,,OE(Renewable Energy Resources),Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/MOHIT%20HATWAR/Notes/2025/OE%28Renewable%20Energy%20Resources%29/OE%28Renewable%20Energy%20Resources%29-U3.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250422%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250422T163531Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=705ad8bf70145a91ec6763ec9f396a3a1efc2e0bd0687115fb56be7b114b78f598e44817dcd97ee7da2dcb11345a7458f5c5ac9e4c9f6ffd2b898fb08bf35d4f16a13f85bcafc367028a96da7136f02d3a51fb3ee6c36b9a2369b02b90beffb17aaa12e746bf2bddfdf3573968e464308bf3cbf68750379bc5fecc19e5694572a9bcd20651dee28a1451e6b7ffed7f0069c8e56fd0de88fd6a067d1609c24e1473024c982ca21a579561ae9c793daa3d9c8151fd625ab4cc1e3d94bfc42ee6f3a1308498621b951637d59e958dd3d084fad0fd5ad23db06c09f789cc88eb529de704fa974b7a3f7385a68d87ea538b370539433f7767aa67868ecd4269c60bdd,
ROHIT NINAWE,2025,,BDC-CAE3,Documents/ROHIT NINAWE/PYQ/2025/BDC-CAE3.jpg,jpg,,,BDC-CAE3.jpg,Papers,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/ROHIT%20NINAWE/PYQ/2025/BDC-CAE3.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250422%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250422T163531Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=989bb2b69612bb3be7e92d3b8079daf959420fc583b74f7fc78dceb0cc60e86b251bd3742fed7516491b7a8b3253a0369a3cde80fc07e3cb5db4455f9340775c248a7763e57dcba3465591c0ced4ebebae07b28a217e2ca825fb3bc8d26a64026eb995edaaceed49300a6f3ab38232405c0571f8cd8a53710e3bc4e4bf355dff2ce5a39345396ab0e8877dc517eca62b99cabd457d8c002ed644aca59290ccb1a04f2c82f321400113b61dd0019a8e8ce94a20d74bc8eedb77e509e14cb87ff0d9ecca639fa6b2cb0adfa9a8291f9523d3805352328080702d2b5ca896297b4afb8e27239e04b203eee614e08a970a648ab4300cee819c8dfe6431cbd4f3e74b,
ROHIT NINAWE,2025,,CVDL-CAE3,Documents/ROHIT NINAWE/PYQ/2025/CVDL-CAE3.jpg,jpg,,,CVDL-CAE3.jpg,Papers,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/ROHIT%20NINAWE/PYQ/2025/CVDL-CAE3.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250422%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250422T163531Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=5d2b3f8a58574494719c9053cadebecc238230e80fb04e0c27ce6929b7507647c8e3d595d6cfdbb935b068c6e8c4fe8d7c7fcd8668d4b5f5890a716f1ee1fc1d376eaa274d7ea71aae9899dc20c417e946e7220d4a208d94bfff3848db5b6fb9b418774382d24bd202bb30e0898a5c3d4dfcec9a9b7a3df746705a3aa2bf80cc3d119f327b29464123411133ab8ae25db528dea7701075f0059b2474de39d362843e6121c21f23270d4fccfdb69883465b6c7de6fc036de265e26b6892f9d2f9be115e8f6a61d89a3bbdc1161d9109c3bd40e5972b4d5f3cdc8459625c2ed762618dae1f8c20f548c185605d612ca9d8833d9f08ecb79aec9a4952ba4b9a173a,
ROHIT NINAWE,2025,,DAA-CAE3,Documents/ROHIT NINAWE/PYQ/2025/DAA-CAE3.jpg,jpg,,,DAA-CAE3.jpg,Papers,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/ROHIT%20NINAWE/PYQ/2025/DAA-CAE3.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250422%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250422T163531Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=25878b208c3bf8a9746a1165ee703936c5db4a6ef7def9d8c73c003fcd560f2de303d9b6454868016db8663ade33a9e3cc69bdf838cbe199565f8853245ce63cf5205e0cdbc19c07cb9528b7b13caa674942c28b85458f229fe6215eb189ff60845f70ab85e19b57890d1a88f335fd2866c6e10bdfe870e59fc7581d14fe7a60e6c5939571b026dd0bc16b565cb2272de24b2266215e6267521e064b0c2ad11935d0620491a8e170c1da60b1e1541760f3f221193fd4c4720969a254a030dd5e06c73cea4e56006bde96ebb40a95d2e97553f2cd4ad06b02a57020974eb0331388228285441afa2dfa57925b88019b0511d68382d1145216f01d524fd21572df,
